name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,581,167565672,,yes,,,"POLYGON ((106.3247376 29.4177381, 106.3249252 29.4171249, 106.3250509 29.4171518, 106.3248479 29.4177651, 106.3247376 29.4177381))",POINT (106.3248924 29.4174388),835.2,8989.5
,582,167565673,,yes,,,"POLYGON ((106.3282856 29.4139072, 106.3282158 29.4139072, 106.3282391 29.4140395, 106.3283143 29.4140311, 106.3282856 29.4139072))",POINT (106.3282635 29.4139723),101.4,1091.3
,583,167565677,,yes,,,"POLYGON ((106.3226339 29.4179457, 106.3225737 29.4178468, 106.3226434 29.4178147, 106.3226981 29.4179112, 106.3226339 29.4179457))",POINT (106.3226368 29.4178793),91.5,985.2
,584,167565678,,yes,,,"POLYGON ((106.324864 29.4213857, 106.3249026 29.421325, 106.3250825 29.4214042, 106.3250477 29.4214665, 106.324864 29.4213857))",POINT (106.3249741 29.4213954),151.3,1628.1
,585,167565682,,yes,,,"POLYGON ((106.3210199 29.4179057, 106.3209652 29.4178247, 106.3211224 29.4177079, 106.3212236 29.4178104, 106.3210199 29.4179057))",POINT (106.3210888 29.4178098),267.1,2874.8
,586,167565690,,yes,,,"POLYGON ((106.3227794 29.4190982, 106.3227794 29.4190303, 106.3229271 29.4190411, 106.3229216 29.4191149, 106.3227794 29.4190982))",POINT (106.322853 29.419071),111.2,1196.4
,587,167565692,,yes,,,"POLYGON ((106.3231795 29.4175752, 106.3231043 29.4175192, 106.3231905 29.4174382, 106.3232575 29.4174954, 106.3231795 29.4175752))",POINT (106.3231823 29.4175071),111.1,1195.5
,588,167565694,,yes,,,"POLYGON ((106.3227137 29.4185693, 106.3226864 29.4185372, 106.3226153 29.4185753, 106.3226426 29.4186063, 106.3227137 29.4185693))",POINT (106.3226646 29.4185719),35.5,382
,589,167565698,,yes,,,"POLYGON ((106.3254756 29.4198883, 106.3254072 29.419855, 106.3254742 29.4197716, 106.3255412 29.4198002, 106.3254756 29.4198883))",POINT (106.3254744 29.4198293),84.2,905.8
,590,167565700,,yes,,,"POLYGON ((106.3231229 29.4184246, 106.3231703 29.4183977, 106.3232506 29.4185392, 106.3231993 29.4185636, 106.3231229 29.4184246))",POINT (106.3231861 29.4184817),95.8,1031.4
,591,167565701,,yes,,,"POLYGON ((106.3234938 29.4185511, 106.3234432 29.4184737, 106.3233447 29.4185202, 106.3233912 29.4186167, 106.3234938 29.4185511))",POINT (106.3234174 29.4185419),123.1,1324.5
,592,167565704,,yes,,,"POLYGON ((106.3226847 29.4190391, 106.322694 29.4191264, 106.3227569 29.4191238, 106.3227488 29.4190244, 106.3226847 29.4190391))",POINT (106.3227217 29.4190781),65,699.9
,593,167565707,,yes,,,"POLYGON ((106.3223189 29.4186373, 106.3222519 29.4186623, 106.3222095 29.4185789, 106.3222806 29.4185515, 106.3223189 29.4186373))",POINT (106.3222651 29.418607),74.1,798.1
,594,167565709,,yes,,,"POLYGON ((106.3227255 29.4178695, 106.3229088 29.4177789, 106.3231453 29.418153, 106.3229799 29.4182459, 106.3227255 29.4178695))",POINT (106.3229381 29.4180098),946.8,10191.5
,595,167565710,,yes,,,"POLYGON ((106.3249761 29.4218944, 106.3248775 29.4218321, 106.3251676 29.4215305, 106.3252701 29.4215945, 106.3249761 29.4218944))",POINT (106.3250737 29.421712),523.4,5633.8
,596,167565712,,yes,,,"POLYGON ((106.3270489 29.4157541, 106.3269477 29.4159257, 106.3274209 29.4161687, 106.327544 29.4159924, 106.3270489 29.4157541))",POINT (106.3272434 29.4159612),1197,12884.8
,597,167565716,,yes,,,"POLYGON ((106.3248964 29.4189332, 106.3248512 29.4190059, 106.3250824 29.4191119, 106.325122 29.4190452, 106.3248964 29.4189332))",POINT (106.3249861 29.4190232),219.5,2362.2
,598,167565717,,yes,,,"POLYGON ((106.3244532 29.4186588, 106.3245544 29.4183252, 106.3246502 29.418361, 106.3245626 29.4186826, 106.3244532 29.4186588))",POINT (106.324554 29.4185093),393,4230.5
,599,167565718,,yes,,,"POLYGON ((106.3286945 29.4138107, 106.3287314 29.4136666, 106.3288613 29.4136952, 106.3288326 29.4138405, 106.3286945 29.4138107))",POINT (106.3287797 29.413754),219,2357.8
,600,167565719,,yes,,,"POLYGON ((106.3224506 29.4177503, 106.3224041 29.4176598, 106.3224698 29.4176372, 106.3225149 29.4177289, 106.3224506 29.4177503))",POINT (106.3224598 29.4176938),74.8,805.3
,601,167565720,,yes,,,"POLYGON ((106.3290171 29.4263454, 106.3289227 29.4263502, 106.3289227 29.426555, 106.3290184 29.4265527, 106.3290171 29.4263454))",POINT (106.3289703 29.4264511),210.3,2263.2
,602,167565722,,yes,,,"POLYGON ((106.3257979 29.4160063, 106.3257281 29.4159777, 106.3258444 29.41578, 106.3259141 29.4158133, 106.3257979 29.4160063))",POINT (106.3258213 29.4158938),185,1990.8
,603,167565725,,yes,,,"POLYGON ((106.3248061 29.4190881, 106.3248225 29.4195503, 106.3247432 29.4195479, 106.3247364 29.4190881, 106.3248061 29.4190881))",POINT (106.3247772 29.4193235),367.8,3959
,604,167565726,,yes,,,"POLYGON ((106.3256889 29.4198943, 106.3255768 29.4198764, 106.3256123 29.4198097, 106.3257121 29.41983, 106.3256889 29.4198943))",POINT (106.3256467 29.419853),80.8,869.8
,605,167565727,,yes,,,"POLYGON ((106.3288113 29.4145904, 106.328731 29.4145069, 106.3288026 29.4144547, 106.3288829 29.4145382, 106.3288113 29.4145904))",POINT (106.328807 29.4145225),109.4,1177.7
,606,167565728,,yes,,,"POLYGON ((106.3239833 29.4175966, 106.3241265 29.4171502, 106.3247763 29.4173136, 106.3246119 29.4177516, 106.3239833 29.4175966))",POINT (106.3243746 29.4174516),3304.2,35565.8
,607,167565730,,yes,,,"POLYGON ((106.3272095 29.4155224, 106.3271476 29.4156151, 106.3276717 29.4159268, 106.3277259 29.4158206, 106.3272095 29.4155224))",POINT (106.3274415 29.4157231),744.2,8010.7
,608,167565731,,yes,,,"POLYGON ((106.3251439 29.4190523, 106.3251111 29.4191357, 106.3252683 29.4191822, 106.3253053 29.4190964, 106.3251439 29.4190523))",POINT (106.3252077 29.4191167),162.7,1751.3
,609,167565732,,yes,,,"POLYGON ((106.3271092 29.4170895, 106.3271614 29.4170003, 106.3272427 29.417039, 106.3271788 29.4171266, 106.3271092 29.4170895))",POINT (106.3271739 29.417063),95.8,1030.8
,610,167565733,,yes,,,"POLYGON ((106.3256315 29.4197728, 106.325559 29.4197287, 106.3256424 29.4196394, 106.3257135 29.4196942, 106.3256315 29.4197728))",POINT (106.3256366 29.4197079),109.1,1174.3
,611,167565734,,yes,,,"POLYGON ((106.3231674 29.4187422, 106.32312 29.4186689, 106.3232863 29.4186049, 106.323327 29.4186706, 106.3231674 29.4187422))",POINT (106.3232235 29.4186723),153.9,1656.7
,612,167565735,,yes,,,"POLYGON ((106.3265569 29.4137096, 106.326623 29.4136002, 106.3270431 29.4137929, 106.326977 29.4139022, 106.3265569 29.4137096))",POINT (106.3268 29.4137512),630.5,6786.7
,613,167565737,,yes,,,"POLYGON ((106.3245311 29.4137662, 106.3245997 29.4137498, 106.3245796 29.4136862, 106.324511 29.4137027, 106.3245311 29.4137662))",POINT (106.3245554 29.4137262),50.1,538.8
,614,167565739,,yes,,,"POLYGON ((106.3248369 29.4217984, 106.3247363 29.4217327, 106.3249839 29.4214783, 106.3250806 29.4215524, 106.3248369 29.4217984))",POINT (106.3249097 29.4216398),446.4,4805.1
,615,167565740,,yes,,,"POLYGON ((106.3258589 29.4133923, 106.3259135 29.4132999, 106.3261054 29.4133858, 106.3260509 29.4134783, 106.3258589 29.4133923))",POINT (106.3259822 29.4133891),240.1,2584.1
,616,167565741,,yes,,,"POLYGON ((106.3278493 29.4133414, 106.3277071 29.4133521, 106.3277344 29.4135558, 106.3278862 29.4135367, 106.3278493 29.4133414))",POINT (106.327794 29.4134478),320.8,3453.4
,617,167565744,,yes,,,"POLYGON ((106.3227226 29.4236544, 106.3227718 29.4233971, 106.3226637 29.4233923, 106.3226172 29.4236448, 106.3227226 29.4236544))",POINT (106.3226941 29.4235218),296.3,3189.8
,618,167565745,,yes,,,"POLYGON ((106.3224926 29.4184162, 106.3225332 29.4183657, 106.3226067 29.4184246, 106.3225468 29.4184668, 106.3224926 29.4184162))",POINT (106.3225463 29.4184179),61.5,662.3
,619,167565747,,yes,,,"POLYGON ((106.3279327 29.4139382, 106.3279847 29.4138763, 106.3279013 29.4138143, 106.3278466 29.4138751, 106.3279327 29.4139382))",POINT (106.3279161 29.4138761),91.6,986.3
,620,167565748,,yes,,,"POLYGON ((106.3223877 29.4175979, 106.3223549 29.4175169, 106.3224041 29.4174954, 106.3224465 29.4175824, 106.3223877 29.4175979))",POINT (106.3223991 29.4175488),56.5,608.1
,621,167565749,,yes,,,"POLYGON ((106.3286547 29.4274329, 106.328522 29.4274031, 106.3286013 29.4271637, 106.3287408 29.427178, 106.3286547 29.4274329))",POINT (106.3286305 29.4272943),380.6,4097
,622,167565750,,yes,,,"POLYGON ((106.3286244 29.4144514, 106.3286671 29.4144016, 106.3285731 29.4143405, 106.3285304 29.4143903, 106.3286244 29.4144514))",POINT (106.3285988 29.414396),78.5,845.5
,623,167565753,,yes,,,"POLYGON ((106.3286416 29.4142186, 106.3286061 29.4141314, 106.3286797 29.4141087, 106.3287151 29.4141959, 106.3286416 29.4142186))",POINT (106.3286606 29.4141636),78,839.4
,624,167565754,,yes,,,"POLYGON ((106.3230233 29.4183396, 106.322975 29.4182621, 106.3231597 29.4181719, 106.3231703 29.4183168, 106.3230233 29.4183396))",POINT (106.3230875 29.4182676),215.4,2318.2
,625,167565755,,yes,,,"POLYGON ((106.3255854 29.4217664, 106.3254886 29.4217007, 106.3251927 29.422041, 106.3252856 29.4221033, 106.3255854 29.4217664))",POINT (106.3253892 29.4219016),550.4,5924.5
,626,167565756,,yes,,,"POLYGON ((106.3272749 29.4164671, 106.3272735 29.4163956, 106.3274062 29.4164099, 106.3273925 29.4164802, 106.3272749 29.4164671))",POINT (106.3273369 29.4164375),96.4,1037.5
,627,167565758,,yes,,,"POLYGON ((106.3268325 29.41585, 106.3268973 29.4157456, 106.3263703 29.4155072, 106.3262997 29.415615, 106.3268325 29.41585))",POINT (106.326598 29.4156786),775.8,8350.8
,628,167565759,,yes,,,"POLYGON ((106.3249114 29.4200803, 106.3248034 29.4200851, 106.3247911 29.4199183, 106.3249169 29.4199195, 106.3249114 29.4200803))",POINT (106.3248553 29.4199987),206.1,2218
,629,167565760,,yes,,,"POLYGON ((106.3254195 29.4195881, 106.3253333 29.4195202, 106.3254017 29.41945, 106.3254906 29.4195155, 106.3254195 29.4195881))",POINT (106.3254115 29.4195186),117.6,1265.4
,630,167565761,,yes,,,"POLYGON ((106.3280904 29.4145734, 106.3278603 29.4148463, 106.327984 29.4149154, 106.3282006 29.4146324, 106.3280904 29.4145734))",POINT (106.3280315 29.4147449),502.8,5411.9
,631,167565762,,yes,,,"POLYGON ((106.3251122 29.4257724, 106.3250301 29.425795, 106.3251819 29.4260428, 106.3252517 29.4260083, 106.3251122 29.4257724))",POINT (106.325143 29.4259036),242.3,2607.7
,632,167565763,,yes,,,"POLYGON ((106.3247559 29.4130574, 106.3246637 29.4130179, 106.3245832 29.4131603, 106.3246754 29.4131998, 106.3247559 29.4130574))",POINT (106.3246696 29.4131089),174.7,1880.2
,633,167565764,,yes,,,"POLYGON ((106.3247995 29.4172715, 106.3242 29.4171249, 106.3242657 29.4169632, 106.3248556 29.4171097, 106.3247995 29.4172715))",POINT (106.3245295 29.4171174),1131,12174
,634,167565765,,yes,,,"POLYGON ((106.3253644 29.41319, 106.325436 29.4130834, 106.3256234 29.4131789, 106.3255518 29.4132855, 106.3253644 29.41319))",POINT (106.3254939 29.4131845),287.2,3091.5
,635,167565767,,yes,,,"POLYGON ((106.328291 29.4138763, 106.3282692 29.4137881, 106.3281133 29.4138155, 106.3281379 29.4138929, 106.328291 29.4138763))",POINT (106.3282043 29.4138427),142.3,1531.8
,636,167565768,,yes,,,"POLYGON ((106.3246899 29.4216956, 106.3245874 29.4216198, 106.3247982 29.4214311, 106.3248833 29.4215019, 106.3246899 29.4216956))",POINT (106.3247373 29.4215641),353.8,3807.9
,637,167565771,,yes,,,"POLYGON ((106.3232639 29.417477, 106.3232194 29.4173877, 106.3237029 29.4172091, 106.3237455 29.4172934, 106.3232639 29.417477))",POINT (106.3234807 29.4173426),532.1,5727.5
,638,167565773,,yes,,,"POLYGON ((106.322757 29.4177694, 106.32256 29.4173787, 106.3228308 29.417275, 106.3230633 29.417667, 106.322757 29.4177694))",POINT (106.3228053 29.4175256),1451.2,15620.1
,639,167565774,,yes,,,"POLYGON ((106.3275547 29.4140225, 106.3274754 29.4141202, 106.3277771 29.4143005, 106.3278487 29.4142112, 106.3275547 29.4140225))",POINT (106.3276616 29.4141622),451,4854.7
,640,167565775,,yes,,,"POLYGON ((106.3232593 29.4182932, 106.3232129 29.4182503, 106.3234101 29.4180902, 106.3234594 29.4181256, 106.3232593 29.4182932))",POINT (106.3233345 29.4181908),168.1,1809.8
,641,167565776,,yes,,,"POLYGON ((106.3251309 29.4220022, 106.3250303 29.4219298, 106.3253359 29.4215912, 106.3254442 29.4216586, 106.3251309 29.4220022))",POINT (106.325236 29.421795),616.3,6633.7
,642,167565777,,yes,,,"POLYGON ((106.3227616 29.4188481, 106.3227411 29.4187873, 106.3228819 29.4187468, 106.3229038 29.4188159, 106.3227616 29.4188481))",POINT (106.3228235 29.4187991),106.5,1145.9
,643,167565778,,yes,,,"POLYGON ((106.3090796 29.4196656, 106.3089501 29.4196134, 106.3090042 29.419509, 106.3091241 29.4195477, 106.3090796 29.4196656))",POINT (106.3090399 29.4195852),172.8,1860.3
,644,167565782,,yes,,,"POLYGON ((106.3278767 29.4269084, 106.3278247 29.4268596, 106.3277304 29.4269358, 106.3277878 29.4269823, 106.3278767 29.4269084))",POINT (106.3278045 29.4269215),91.1,981
,645,167565783,,yes,,,"POLYGON ((106.3272749 29.4165719, 106.3273104 29.41651, 106.3273911 29.4165469, 106.3273651 29.4165969, 106.3272749 29.4165719))",POINT (106.3273337 29.416556),61.7,663.7
,646,167565784,,yes,,,"POLYGON ((106.3280818 29.4263147, 106.3281058 29.4262533, 106.3281919 29.4262849, 106.328166 29.4263403, 106.3280818 29.4263147))",POINT (106.3281359 29.4262979),61.1,657.6
,647,167565785,,yes,,,"POLYGON ((106.3223449 29.4186587, 106.3222519 29.4186945, 106.3223094 29.4188017, 106.3224051 29.4187695, 106.3223449 29.4186587))",POINT (106.3223281 29.4187311),132.6,1426.9
,648,167565786,,yes,,,"POLYGON ((106.3245927 29.418224, 106.3246953 29.4182311, 106.3247691 29.4179988, 106.3246611 29.417981, 106.3246009 29.4182002, 106.3245927 29.418224))",POINT (106.3246801 29.4181069),277,2981.4
,649,167565787,,yes,,,"POLYGON ((106.3237532 29.4173557, 106.3237455 29.4172074, 106.3238808 29.4171603, 106.323935 29.4173051, 106.3238692 29.417386, 106.3237532 29.4173557))",POINT (106.3238344 29.4172768),327.4,3524.2
,650,167565789,,yes,,,"POLYGON ((106.3282254 29.4266035, 106.3282596 29.4265332, 106.3281283 29.4264939, 106.3281048 29.4265526, 106.3280996 29.4265654, 106.3282254 29.4266035))",POINT (106.3281784 29.4265488),111.5,1199.8
,651,167565790,,yes,,,"POLYGON ((106.327212 29.4165159, 106.3271313 29.4164611, 106.3270041 29.4166982, 106.3271012 29.4167184, 106.3271314 29.4166632, 106.327212 29.4165159))",POINT (106.3271112 29.4165975),257,2766.1
,652,167565793,,yes,,,"POLYGON ((106.3284687 29.4261679, 106.3284782 29.4261119, 106.3286 29.4260774, 106.3286341 29.426137, 106.3285576 29.426181, 106.3284687 29.4261679))",POINT (106.3285494 29.4261326),119.7,1287.9
,653,167565794,,yes,,,"POLYGON ((106.3271258 29.4167887, 106.3271874 29.4166863, 106.3271314 29.4166632, 106.3271012 29.4167184, 106.3270698 29.4167792, 106.3271258 29.4167887))",POINT (106.3271285 29.4167281),77.2,831.2
,654,167565796,,yes,,,"POLYGON ((106.3248211 29.4188998, 106.3247227 29.4189165, 106.3247364 29.4190881, 106.3248061 29.4190881, 106.3248348 29.4190881, 106.3248211 29.4188998))",POINT (106.3247795 29.4189979),191.7,2063.1
,655,167565797,,yes,,,"POLYGON ((106.3270899 29.4170171, 106.3271189 29.4169733, 106.3270459 29.4169492, 106.3270274 29.4169844, 106.3270164 29.4170053, 106.3270899 29.4170171))",POINT (106.3270666 29.4169856),45.2,486.2
,656,167565798,,yes,,,"POLYGON ((106.3281048 29.4265526, 106.3280354 29.4265344, 106.3280654 29.4264457, 106.3281379 29.4264665, 106.3281283 29.4264939, 106.3281048 29.4265526))",POINT (106.3280861 29.4264994),74,796.4
,657,167565799,,yes,,,"POLYGON ((106.3270274 29.4169844, 106.3269701 29.416954, 106.3270316 29.4168593, 106.3270822 29.4168914, 106.3270459 29.4169492, 106.3270274 29.4169844))",POINT (106.3270269 29.4169225),73.3,789.1
,658,167565801,,yes,,,"POLYGON ((106.3236772 29.4177529, 106.3237196 29.4176636, 106.3236252 29.4176207, 106.3235883 29.4176898, 106.3236197 29.4177053, 106.3236088 29.4177315, 106.3236772 29.4177529))",POINT (106.3236531 29.4176867),108.2,1164.4
,659,167565803,,yes,,,"POLYGON ((106.3066485 29.4132389, 106.3065325 29.4132793, 106.3065692 29.4133753, 106.3065228 29.4133838, 106.3065479 29.4134444, 106.3067297 29.4134107, 106.3066485 29.4132389))",POINT (106.3066197 29.41335),281.7,3031.8
,660,167565804,,yes,,,"POLYGON ((106.3227883 29.4184634, 106.3227032 29.4185249, 106.3227709 29.418599, 106.3228299 29.4185636, 106.3228019 29.4185249, 106.3228299 29.418508, 106.3227883 29.4184634))",POINT (106.322773 29.4185318),99.6,1072
,661,167565805,,yes,,,"POLYGON ((106.3228566 29.4230445, 106.3228326 29.4230412, 106.3227622 29.4230314, 106.3227239 29.4232625, 106.3228265 29.4232672, 106.3228528 29.4230727, 106.3228566 29.4230445))",POINT (106.3227918 29.4231527),244.3,2629.9
,662,167565808,,yes,,,"POLYGON ((106.3283492 29.4265713, 106.3284107 29.4264379, 106.3283054 29.4263945, 106.3282555 29.4264731, 106.3283089 29.4264951, 106.3282829 29.4265553, 106.3283492 29.4265713))",POINT (106.3283334 29.4264785),162.7,1750.9
,663,167565809,,yes,,,"POLYGON ((106.328782 29.4134486, 106.3287683 29.4135332, 106.3288271 29.4135439, 106.3288066 29.4136404, 106.3289065 29.4136523, 106.3289434 29.4134796, 106.328782 29.4134486))",POINT (106.3288593 29.4135441),249.4,2684.9
,664,167565811,,yes,,,"POLYGON ((106.328111 29.4153697, 106.3282163 29.4152517, 106.3283626 29.4153375, 106.3282902 29.415409, 106.3282026 29.4153613, 106.3281532 29.4154056, 106.328111 29.4153697))",POINT (106.3282364 29.4153376),217.9,2345.7
,665,167565812,,yes,,,"POLYGON ((106.3283663 29.4142503, 106.3281994 29.4141324, 106.3282719 29.4140716, 106.3283704 29.4141383, 106.3284182 29.4140907, 106.3284757 29.4141348, 106.3283663 29.4142503))",POINT (106.3283394 29.4141546),250.8,2700.1
,666,167565814,,yes,,,"POLYGON ((106.3272894 29.415311, 106.3271882 29.4152598, 106.3270802 29.4154039, 106.3272635 29.415504, 106.3273017 29.4154421, 106.3272306 29.4154028, 106.3272894 29.415311))",POINT (106.3271995 29.4153812),295.7,3182.7
,667,167565815,,yes,,,"POLYGON ((106.3221972 29.4183478, 106.3221535 29.4183026, 106.3221288 29.4183073, 106.3221124 29.4182906, 106.3220673 29.418324, 106.3221261 29.4183907, 106.3221972 29.4183478))",POINT (106.3221307 29.4183388),72.5,780.3
,668,167565816,,yes,,,"POLYGON ((106.3282473 29.413476, 106.3282623 29.4134057, 106.3287423 29.4135034, 106.3287123 29.413607, 106.3286343 29.4135904, 106.3286398 29.4135522, 106.3282473 29.413476))",POINT (106.3285076 29.4134958),400.9,4315
,669,167565817,,yes,,,"POLYGON ((106.326664 29.4148158, 106.3265441 29.4147433, 106.3265054 29.4147871, 106.3265344 29.4148073, 106.3264435 29.4149438, 106.3265325 29.414991, 106.326664 29.4148158))",POINT (106.3265518 29.4148678),273.8,2947
,670,167565819,,yes,,,"POLYGON ((106.3232349 29.4181273, 106.3230337 29.4178173, 106.3232291 29.4177246, 106.323268 29.4177918, 106.3233209 29.4178831, 106.3234244 29.4180616, 106.3232349 29.4181273))",POINT (106.3232299 29.4179298),837.1,9010.7
,671,167565820,,yes,,,"POLYGON ((106.3225951 29.4182966, 106.3226976 29.4181804, 106.3229084 29.418305, 106.3228117 29.4183792, 106.3226841 29.4183034, 106.3226474 29.4183438, 106.3225951 29.4182966))",POINT (106.3227468 29.4182845),318.8,3432
,672,167565821,,yes,,,"POLYGON ((106.3261496 29.4151594, 106.3261844 29.415114, 106.3261283 29.4150786, 106.3261592 29.4150314, 106.3258111 29.4148292, 106.3257511 29.4149185, 106.3261496 29.4151594))",POINT (106.3259703 29.4149885),520.3,5600.5
,673,167565822,,yes,,,"POLYGON ((106.3262263 29.4140222, 106.3264328 29.4137018, 106.3265873 29.4138054, 106.3264615 29.4139877, 106.3264054 29.4139651, 106.3263261 29.4140794, 106.3262263 29.4140222))",POINT (106.3264087 29.4138893),635.3,6838.4
,674,167565823,,yes,,,"POLYGON ((106.3271896 29.4148583, 106.3271226 29.4149322, 106.3271882 29.4149667, 106.3271513 29.4150096, 106.3274426 29.4151645, 106.3275192 29.4150489, 106.3271896 29.4148583))",POINT (106.327319 29.4150136),569.5,6129.5
,675,167565824,,yes,,,"POLYGON ((106.3279376 29.4142701, 106.3278622 29.4143527, 106.3281349 29.4145195, 106.3280904 29.4145734, 106.3282006 29.4146324, 106.3283225 29.4145009, 106.3279376 29.4142701))",POINT (106.3281031 29.4144492),626.9,6748.2
,676,167565825,,yes,,,"POLYGON ((106.3284639 29.4143527, 106.3284211 29.4142684, 106.3284825 29.4142447, 106.3284972 29.4142737, 106.3285291 29.4142614, 106.3285572 29.4143168, 106.3284639 29.4143527))",POINT (106.3284869 29.4142978),89.2,960.5
