name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East 8th Street,153,5636208,98,99,1,178.25,1,48,,tertiary,5,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243772 33.4205887)",walk;bike;auto,1,0,,
East 8th Street,154,5636208,99,98,1,178.25,1,48,,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9261191 33.4209521, -111.9262379 33.4209763)",walk;bike;auto,1,0,,
East 8th Street,155,5636208,99,100,1,119.86,1,48,,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9242516 33.4205624, -111.9241712 33.4205457, -111.9239250 33.4204935, -111.9231271 33.4203242)",walk;bike;auto,1,0,,
East 8th Street,156,5636208,100,99,1,119.86,1,48,,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.9239250 33.4204935, -111.9241712 33.4205457, -111.9242516 33.4205624, -111.9243772 33.4205887)",walk;bike;auto,1,0,,
East 8th Street,157,5636208,100,101,1,27.97,1,48,,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.9228355 33.4202623)",walk;bike;auto,1,0,,
East 8th Street,158,5636208,101,100,1,27.97,1,48,,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9231271 33.4203242)",walk;bike;auto,1,0,,
East 8th Street,159,5636208,101,102,1,162.23,1,48,,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9211439 33.4199033)",walk;bike;auto,1,0,,
East 8th Street,160,5636208,102,101,1,162.23,1,48,,tertiary,5,"LINESTRING (-111.9211439 33.4199033, -111.9228355 33.4202623)",walk;bike;auto,1,0,,
East 8th Street,161,5636208,102,103,1,87.16,1,48,,tertiary,5,"LINESTRING (-111.9211439 33.4199033, -111.9206349 33.4197953, -111.9202301 33.4197290)",walk;bike;auto,1,0,,
East 8th Street,162,5636208,103,102,1,87.16,1,48,,tertiary,5,"LINESTRING (-111.9202301 33.4197290, -111.9206349 33.4197953, -111.9211439 33.4199033)",walk;bike;auto,1,0,,
East 8th Street,163,5636208,103,104,1,15.33,1,48,,tertiary,5,"LINESTRING (-111.9202301 33.4197290, -111.9201469 33.4197154, -111.9200675 33.4197066)",walk;bike;auto,1,0,,
East 8th Street,164,5636208,104,103,1,15.33,1,48,,tertiary,5,"LINESTRING (-111.9200675 33.4197066, -111.9201469 33.4197154, -111.9202301 33.4197290)",walk;bike;auto,1,0,,
East 8th Street,165,5636208,104,105,1,105.28,1,48,,tertiary,5,"LINESTRING (-111.9200675 33.4197066, -111.9189449 33.4195817)",walk;bike;auto,1,0,,
East 8th Street,166,5636208,105,104,1,105.28,1,48,,tertiary,5,"LINESTRING (-111.9189449 33.4195817, -111.9200675 33.4197066)",walk;bike;auto,1,0,,
East 8th Street,167,5636208,105,106,1,15.63,1,48,,tertiary,5,"LINESTRING (-111.9189449 33.4195817, -111.9187782 33.4195632)",walk;bike;auto,1,0,,
East 8th Street,168,5636208,106,105,1,15.63,1,48,,tertiary,5,"LINESTRING (-111.9187782 33.4195632, -111.9189449 33.4195817)",walk;bike;auto,1,0,,
East 8th Street,169,5636208,106,107,1,57.51,1,48,,tertiary,5,"LINESTRING (-111.9187782 33.4195632, -111.9184474 33.4195264, -111.9181661 33.4194884)",walk;bike;auto,1,0,,
East 8th Street,170,5636208,107,106,1,57.51,1,48,,tertiary,5,"LINESTRING (-111.9181661 33.4194884, -111.9184474 33.4195264, -111.9187782 33.4195632)",walk;bike;auto,1,0,,
East 8th Street,171,5636208,107,108,1,34.47,1,48,,tertiary,5,"LINESTRING (-111.9181661 33.4194884, -111.9178000 33.4194389)",walk;bike;auto,1,0,,
East 8th Street,172,5636208,108,107,1,34.47,1,48,,tertiary,5,"LINESTRING (-111.9178000 33.4194389, -111.9181661 33.4194884)",walk;bike;auto,1,0,,
South Forest Avenue,173,5640924,109,110,1,10.89,,24,,residential,6,"LINESTRING (-111.9366550 33.4174833, -111.9366529 33.4173851)",walk;bike;auto,1,0,,
South Forest Avenue,174,5640924,110,109,1,10.89,,24,,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.9366550 33.4174833)",walk;bike;auto,1,0,,
South Forest Avenue,175,5640924,110,111,1,108.04,,24,,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.9366318 33.4164108)",walk;bike;auto,1,0,,
South Forest Avenue,176,5640924,111,110,1,108.04,,24,,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366529 33.4173851)",walk;bike;auto,1,0,,
South Forest Avenue,177,5640924,111,112,1,14.79,,24,,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366289 33.4162774)",walk;bike;auto,1,0,,
South Forest Avenue,178,5640924,112,111,1,14.79,,24,,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366318 33.4164108)",walk;bike;auto,1,0,,
South Forest Avenue,179,5640924,112,113,1,7.93,,24,,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366276 33.4162059)",walk;bike;auto,1,0,,
South Forest Avenue,180,5640924,113,112,1,7.93,,24,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366289 33.4162774)",walk;bike;auto,1,0,,
South Forest Avenue,181,5640924,113,114,1,8.01,,24,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337)",walk;bike;auto,1,0,,
South Forest Avenue,182,5640924,114,113,1,8.01,,24,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366276 33.4162059)",walk;bike;auto,1,0,,
South Forest Avenue,183,5640924,114,115,1,79.42,,24,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366235 33.4159544, -111.9366159 33.4154174)",walk;bike;auto,1,0,,
South Forest Avenue,184,5640924,115,114,1,79.42,,24,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366235 33.4159544, -111.9366262 33.4161337)",walk;bike;auto,1,0,,
South Forest Avenue,185,5640924,115,116,1,37.03,,24,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834)",walk;bike;auto,1,0,,
South Forest Avenue,186,5640924,116,115,1,37.03,,24,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174)",walk;bike;auto,1,0,,
South Forest Avenue,187,5640924,116,117,1,9.25,,24,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366102 33.4150000)",walk;bike;auto,1,0,,
South Forest Avenue,188,5640924,117,116,1,9.25,,24,,residential,6,"LINESTRING (-111.9366102 33.4150000, -111.9366113 33.4150834)",walk;bike;auto,1,0,,
West Howe Street,189,5640993,118,119,1,53.26,,,,residential,6,"LINESTRING (-111.9442410 33.4168222, -111.9443327 33.4168225, -111.9448138 33.4168241)",walk;bike;auto,1,0,,
West Howe Street,190,5640993,119,118,1,53.26,,,,residential,6,"LINESTRING (-111.9448138 33.4168241, -111.9443327 33.4168225, -111.9442410 33.4168222)",walk;bike;auto,1,0,,
West Howe Street,191,5640993,119,120,1,17.31,,,,residential,6,"LINESTRING (-111.9448138 33.4168241, -111.9450000 33.4168248)",walk;bike;auto,1,0,,
West Howe Street,192,5640993,120,119,1,17.31,,,,residential,6,"LINESTRING (-111.9450000 33.4168248, -111.9448138 33.4168241)",walk;bike;auto,1,0,,
East 10th Street,193,5643860,121,122,1,62.62,,,,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9387912 33.4190679)",walk;bike;auto,1,0,,
East 10th Street,194,5643860,122,121,1,62.62,,,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9381178 33.4190780)",walk;bike;auto,1,0,,
East 10th Street,195,5643860,122,123,1,63.81,,,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9394774 33.4190577)",walk;bike;auto,1,0,,
East 10th Street,196,5643860,123,122,1,63.81,,,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9387912 33.4190679)",walk;bike;auto,1,0,,
East 10th Street,197,5643860,123,124,1,30.49,,,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9396092 33.4190557, -111.9398053 33.4190582)",walk;bike;auto,1,0,,
East 10th Street,198,5643860,124,123,1,30.49,,,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9396092 33.4190557, -111.9394774 33.4190577)",walk;bike;auto,1,0,,
East 10th Street,199,5643860,124,125,1,4.53,,,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9398540 33.4190575)",walk;bike;auto,1,0,,
East 10th Street,200,5643860,125,124,1,4.53,,,,residential,6,"LINESTRING (-111.9398540 33.4190575, -111.9398053 33.4190582)",walk;bike;auto,1,0,,
East 10th Street,201,5643860,125,126,1,3.78,,,,residential,6,"LINESTRING (-111.9398540 33.4190575, -111.9398947 33.4190570)",walk;bike;auto,1,0,,
East 10th Street,202,5643860,126,125,1,3.78,,,,residential,6,"LINESTRING (-111.9398947 33.4190570, -111.9398540 33.4190575)",walk;bike;auto,1,0,,
East 10th Street,203,5643860,126,127,1,7.99,,,,residential,6,"LINESTRING (-111.9398947 33.4190570, -111.9399806 33.4190558)",walk;bike;auto,1,0,,
East 10th Street,204,5643860,127,126,1,7.99,,,,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.9398947 33.4190570)",walk;bike;auto,1,0,,
East 10th Street,205,5643860,127,54,1,4.41,,,,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.9400280 33.4190552)",walk;bike;auto,1,0,,
East 10th Street,206,5643860,54,127,1,4.41,,,,residential,6,"LINESTRING (-111.9400280 33.4190552, -111.9399806 33.4190558)",walk;bike;auto,1,0,,
West 6th Street,207,5654759,128,129,1,38.71,,,,residential,6,"LINESTRING (-111.9443033 33.4243197, -111.9447197 33.4243219)",walk;bike;auto,1,0,,
West 6th Street,208,5654759,129,128,1,38.71,,,,residential,6,"LINESTRING (-111.9447197 33.4243219, -111.9443033 33.4243197)",walk;bike;auto,1,0,,
West 6th Street,209,5654759,129,130,1,26.05,,,,residential,6,"LINESTRING (-111.9447197 33.4243219, -111.9450000 33.4243234)",walk;bike;auto,1,0,,
West 6th Street,210,5654759,130,129,1,26.05,,,,residential,6,"LINESTRING (-111.9450000 33.4243234, -111.9447197 33.4243219)",walk;bike;auto,1,0,,
South Myrtle Avenue,211,5658805,2608,131,1,8.28,,,,residential,6,"LINESTRING (-111.9381462 33.4218977, -111.9381443 33.4218328, -111.9381441 33.4218230)",walk;bike;auto,1,0,,
South Myrtle Avenue,212,5658805,131,2608,1,8.28,,,,residential,6,"LINESTRING (-111.9381441 33.4218230, -111.9381443 33.4218328, -111.9381462 33.4218977)",walk;bike;auto,1,0,,
South Myrtle Avenue,213,5658805,131,132,1,67.24,,,,residential,6,"LINESTRING (-111.9381441 33.4218230, -111.9381352 33.4213307, -111.9381331 33.4212166)",walk;bike;auto,1,0,,
South Myrtle Avenue,214,5658805,132,131,1,67.24,,,,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381352 33.4213307, -111.9381441 33.4218230)",walk;bike;auto,1,0,,
South Myrtle Avenue,215,5658805,132,133,1,77.01,,,,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381205 33.4205221)",walk;bike;auto,1,0,,
South Myrtle Avenue,216,5658805,133,132,1,77.01,,,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381331 33.4212166)",walk;bike;auto,1,0,,
South Myrtle Avenue,217,5658805,133,134,1,92.88,,,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381166 33.4203044, -111.9381172 33.4196844)",walk;bike;auto,1,0,,
South Myrtle Avenue,218,5658805,134,133,1,92.88,,,,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381166 33.4203044, -111.9381205 33.4205221)",walk;bike;auto,1,0,,
South Myrtle Avenue,219,5658805,134,135,1,61.29,,,,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381177 33.4191316)",walk;bike;auto,1,0,,
South Myrtle Avenue,220,5658805,135,134,1,61.29,,,,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381172 33.4196844)",walk;bike;auto,1,0,,
South Myrtle Avenue,221,5658805,135,121,1,5.94,,,,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381178 33.4190780)",walk;bike;auto,1,0,,
South Myrtle Avenue,222,5658805,121,135,1,5.94,,,,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9381177 33.4191316)",walk;bike;auto,1,0,,
South College Avenue,223,5660964,136,137,1,18.3,1,,,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9349717 33.4252787)",walk;bike;auto,1,0,,
South College Avenue,224,5660964,137,136,1,18.3,1,,,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349278 33.4254396)",walk;bike;auto,1,0,,
South College Avenue,225,5660964,137,138,1,97.92,1,,,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349838 33.4248448, -111.9349808 33.4243956)",walk;bike;auto,1,0,,
South College Avenue,226,5660964,138,137,1,97.92,1,,,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787)",walk;bike;auto,1,0,,
South College Avenue,227,5660964,138,23,1,6.76,1,,,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349809 33.4243346)",walk;bike;auto,1,0,,
South College Avenue,228,5660964,23,138,1,6.76,1,,,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349808 33.4243956)",walk;bike;auto,1,0,,
South College Avenue,229,5660964,23,139,1,8.23,1,,,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349826 33.4242604)",walk;bike;auto,1,0,,
South College Avenue,230,5660964,139,23,1,8.23,1,,,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349809 33.4243346)",walk;bike;auto,1,0,,
South College Avenue,231,5660964,139,140,1,85.19,1,,,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349897 33.4234920)",walk;bike;auto,1,0,,
South College Avenue,232,5660964,140,139,1,85.19,1,,,tertiary,5,"LINESTRING (-111.9349897 33.4234920, -111.9349826 33.4242604)",walk;bike;auto,1,0,,
South College Avenue,233,5660964,140,141,1,12.53,1,,,tertiary,5,"LINESTRING (-111.9349897 33.4234920, -111.9349908 33.4233790)",walk;bike;auto,1,0,,
South College Avenue,234,5660964,141,140,1,12.53,1,,,tertiary,5,"LINESTRING (-111.9349908 33.4233790, -111.9349897 33.4234920)",walk;bike;auto,1,0,,
South College Avenue,235,5660964,141,142,1,9.09,1,,,tertiary,5,"LINESTRING (-111.9349908 33.4233790, -111.9349911 33.4233422, -111.9349907 33.4232970)",walk;bike;auto,1,0,,
South College Avenue,236,5660964,142,141,1,9.09,1,,,tertiary,5,"LINESTRING (-111.9349907 33.4232970, -111.9349911 33.4233422, -111.9349908 33.4233790)",walk;bike;auto,1,0,,
South College Avenue,237,5660964,142,143,1,9.29,1,,,tertiary,5,"LINESTRING (-111.9349907 33.4232970, -111.9349899 33.4232132)",walk;bike;auto,1,0,,
South College Avenue,238,5660964,143,142,1,9.29,1,,,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349907 33.4232970)",walk;bike;auto,1,0,,
South College Avenue,239,5660964,143,144,1,7.06,1,,,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349885 33.4231495)",walk;bike;auto,1,0,,
South College Avenue,240,5660964,144,143,1,7.06,1,,,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349899 33.4232132)",walk;bike;auto,1,0,,
South College Avenue,241,5660964,144,145,1,59.86,1,,,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349766 33.4226097)",walk;bike;auto,1,0,,
South College Avenue,242,5660964,145,144,1,59.86,1,,,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349885 33.4231495)",walk;bike;auto,1,0,,
South College Avenue,243,5660964,145,146,1,59.55,1,,,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349474 33.4220731)",walk;bike;auto,1,0,,
South College Avenue,244,5660964,146,145,1,59.55,1,,,tertiary,5,"LINESTRING (-111.9349474 33.4220731, -111.9349766 33.4226097)",walk;bike;auto,1,0,,
South College Avenue,245,5660964,146,2610,1,7.65,1,,,tertiary,5,"LINESTRING (-111.9349474 33.4220731, -111.9349431 33.4220042)",walk;bike;auto,1,0,,
South College Avenue,246,5660964,2610,146,1,7.65,1,,,tertiary,5,"LINESTRING (-111.9349431 33.4220042, -111.9349474 33.4220731)",walk;bike;auto,1,0,,
West 12th Street,247,5662409,148,149,1,55.23,,,,residential,6,"LINESTRING (-111.9399894 33.4162047, -111.9405834 33.4162013)",walk;bike;auto,1,0,,
West 12th Street,248,5662409,149,148,1,55.23,,,,residential,6,"LINESTRING (-111.9405834 33.4162013, -111.9399894 33.4162047)",walk;bike;auto,1,0,,
West 12th Street,249,5662409,149,150,1,57.79,,,,residential,6,"LINESTRING (-111.9405834 33.4162013, -111.9412050 33.4162040)",walk;bike;auto,1,0,,
West 12th Street,250,5662409,150,149,1,57.79,,,,residential,6,"LINESTRING (-111.9412050 33.4162040, -111.9405834 33.4162013)",walk;bike;auto,1,0,,
West 12th Street,251,5662409,150,151,1,57.28,,,,residential,6,"LINESTRING (-111.9412050 33.4162040, -111.9418210 33.4161933)",walk;bike;auto,1,0,,
West 12th Street,252,5662409,151,150,1,57.28,,,,residential,6,"LINESTRING (-111.9418210 33.4161933, -111.9412050 33.4162040)",walk;bike;auto,1,0,,
West 12th Street,253,5662409,151,34,1,58.74,,,,residential,6,"LINESTRING (-111.9418210 33.4161933, -111.9424528 33.4161904)",walk;bike;auto,1,0,,
West 12th Street,254,5662409,34,151,1,58.74,,,,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9418210 33.4161933)",walk;bike;auto,1,0,,
West 12th Street,255,5662410,152,153,1,53.3,,,,residential,6,"LINESTRING (-111.9442403 33.4160678, -111.9448136 33.4160691)",walk;bike;auto,1,0,,
West 12th Street,256,5662410,153,152,1,53.3,,,,residential,6,"LINESTRING (-111.9448136 33.4160691, -111.9442403 33.4160678)",walk;bike;auto,1,0,,
West 12th Street,257,5662410,153,154,1,17.33,,,,residential,6,"LINESTRING (-111.9448136 33.4160691, -111.9450000 33.4160696)",walk;bike;auto,1,0,,
West 12th Street,258,5662410,154,153,1,17.33,,,,residential,6,"LINESTRING (-111.9450000 33.4160696, -111.9448136 33.4160691)",walk;bike;auto,1,0,,
East Lemon Street,259,5663937,155,156,1,8.63,,,,residential,6,"LINESTRING (-111.9370673 33.4162376, -111.9369754 33.4162264)",walk;bike;auto,1,0,,
East Lemon Street,260,5663937,156,155,1,8.63,,,,residential,6,"LINESTRING (-111.9369754 33.4162264, -111.9370673 33.4162376)",walk;bike;auto,1,0,,
East Lemon Street,261,5663937,156,157,1,24.62,,,,residential,6,"LINESTRING (-111.9369754 33.4162264, -111.9368855 33.4162192, -111.9367114 33.4162100)",walk;bike;auto,1,0,,
East Lemon Street,262,5663937,157,156,1,24.62,,,,residential,6,"LINESTRING (-111.9367114 33.4162100, -111.9368855 33.4162192, -111.9369754 33.4162264)",walk;bike;auto,1,0,,
East Lemon Street,263,5663937,157,113,1,7.8,,,,residential,6,"LINESTRING (-111.9367114 33.4162100, -111.9366276 33.4162059)",walk;bike;auto,1,0,,
East Lemon Street,264,5663937,113,157,1,7.8,,,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9367114 33.4162100)",walk;bike;auto,1,0,,
East Tyler Street,265,5664425,158,159,1,9.93,,,,residential,6,"LINESTRING (-111.9289198 33.4202704, -111.9288130 33.4202727)",walk;bike;auto,1,0,,
East Tyler Street,266,5664425,159,158,1,9.93,,,,residential,6,"LINESTRING (-111.9288130 33.4202727, -111.9289198 33.4202704)",walk;bike;auto,1,0,,
East Tyler Street,267,5664425,159,160,1,73.57,,,,residential,6,"LINESTRING (-111.9288130 33.4202727, -111.9288000 33.4202730, -111.9280217 33.4202698)",walk;bike;auto,1,0,,
East Tyler Street,268,5664425,160,159,1,73.57,,,,residential,6,"LINESTRING (-111.9280217 33.4202698, -111.9288000 33.4202730, -111.9288130 33.4202727)",walk;bike;auto,1,0,,
East Tyler Street,269,5664425,160,161,1,13.97,,,,residential,6,"LINESTRING (-111.9280217 33.4202698, -111.9278714 33.4202692)",walk;bike;auto,1,0,,
East Tyler Street,270,5664425,161,160,1,13.97,,,,residential,6,"LINESTRING (-111.9278714 33.4202692, -111.9280217 33.4202698)",walk;bike;auto,1,0,,
Hayden Mall,271,5665169,162,163,1,7.06,,,,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9338279 33.4182646)",walk;bike;auto,1,0,,
Hayden Mall,272,5665169,163,162,1,7.06,,,,residential,6,"LINESTRING (-111.9338279 33.4182646, -111.9338292 33.4183283)",walk;bike;auto,1,0,,
Hayden Mall,273,5665169,163,164,1,2.38,,,,residential,6,"LINESTRING (-111.9338279 33.4182646, -111.9338274 33.4182431)",walk;bike;auto,1,0,,
Hayden Mall,274,5665169,164,163,1,2.38,,,,residential,6,"LINESTRING (-111.9338274 33.4182431, -111.9338279 33.4182646)",walk;bike;auto,1,0,,
Hayden Mall,275,5665169,164,165,1,2.34,,,,residential,6,"LINESTRING (-111.9338274 33.4182431, -111.9338270 33.4182220)",walk;bike;auto,1,0,,
Hayden Mall,276,5665169,165,164,1,2.34,,,,residential,6,"LINESTRING (-111.9338270 33.4182220, -111.9338274 33.4182431)",walk;bike;auto,1,0,,
Hayden Mall,277,5665169,165,166,1,86.15,,,,residential,6,"LINESTRING (-111.9338270 33.4182220, -111.9338106 33.4174451)",walk;bike;auto,1,0,,
Hayden Mall,278,5665169,166,165,1,86.15,,,,residential,6,"LINESTRING (-111.9338106 33.4174451, -111.9338270 33.4182220)",walk;bike;auto,1,0,,
West 9th Street,279,5669181,167,168,1,69.75,1,,,residential,6,"LINESTRING (-111.9442498 33.4206380, -111.9450000 33.4206390)",walk;bike;auto,1,0,,
West 9th Street,280,5669181,168,167,1,69.75,1,,,residential,6,"LINESTRING (-111.9450000 33.4206390, -111.9442498 33.4206380)",walk;bike;auto,1,0,,
West 9th Street,281,5669184,133,169,1,29.63,1,40,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9382483 33.4205199, -111.9383704 33.4205178, -111.9384391 33.4205166)",walk;bike;auto,1,0,,
West 9th Street,282,5669184,169,133,1,29.63,1,40,,residential,6,"LINESTRING (-111.9384391 33.4205166, -111.9383704 33.4205178, -111.9382483 33.4205199, -111.9381205 33.4205221)",walk;bike;auto,1,0,,
West 9th Street,283,5669184,169,170,1,12.32,1,40,,residential,6,"LINESTRING (-111.9384391 33.4205166, -111.9385716 33.4205143)",walk;bike;auto,1,0,,
West 9th Street,284,5669184,170,169,1,12.32,1,40,,residential,6,"LINESTRING (-111.9385716 33.4205143, -111.9384391 33.4205166)",walk;bike;auto,1,0,,
West 9th Street,285,5669184,170,171,1,33.46,1,40,,residential,6,"LINESTRING (-111.9385716 33.4205143, -111.9387606 33.4205111, -111.9389314 33.4205069)",walk;bike;auto,1,0,,
