name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,72,725365207,,yes,,,,"POLYGON ((114.0353932 22.602141, 114.0352819 22.6020425, 114.0357181 22.6015957, 114.0357749 22.6015853, 114.0358748 22.6016587, 114.0353932 22.602141))",POINT (114.0355754 22.6018519),1159.4,12480.1
,73,725365208,,yes,,,,"POLYGON ((114.0352433 22.6022795, 114.0351819 22.6022124, 114.035191 22.6021389, 114.0352592 22.6020928, 114.0353478 22.602183, 114.0352433 22.6022795))",POINT (114.0352542 22.6021837),199.7,2149.2
,74,727356530,,apartments,,,,"POLYGON ((114.0346649 22.6036024, 114.0350443 22.6033721, 114.0346975 22.6028331, 114.0345442 22.602921, 114.0348227 22.603335, 114.034579 22.6034746, 114.0346649 22.6036024))",POINT (114.0347804 22.6032329),1722.3,18538.7
,75,727356531,,apartments,,,,"POLYGON ((114.0346975 22.6039217, 114.0349911 22.6038325, 114.0351534 22.6037272, 114.0352984 22.603909, 114.0354158 22.603842, 114.0352139 22.6035728, 114.0350118 22.6036858, 114.0346492 22.6038006, 114.0346975 22.6039217))",POINT (114.0350506 22.6037672),1224.1,13176.5
,76,727356532,,apartments,,,,"POLYGON ((114.034951 22.6042719, 114.0352134 22.604189, 114.0354344 22.6040551, 114.0355553 22.6042496, 114.0356589 22.6041858, 114.0354724 22.6039117, 114.0352272 22.6040583, 114.0349095 22.6041699, 114.034951 22.6042719))",POINT (114.0353085 22.6041112),1091.3,11746.4
,77,727356533,,apartments,,,,"POLYGON ((114.0351805 22.6045934, 114.0354844 22.6045169, 114.0356639 22.604399, 114.0357019 22.6044755, 114.0358021 22.6044181, 114.0357019 22.6042619, 114.0354533 22.6044149, 114.0351459 22.604501, 114.0351805 22.6045934))",POINT (114.0354899 22.6044426),822.1,8849.2
,78,727356534,,apartments,,,,"POLYGON ((114.0356319 22.6049298, 114.0359892 22.6046978, 114.0358892 22.6045665, 114.0355319 22.6047986, 114.0356319 22.6049298))",POINT (114.0357606 22.6047482),797.5,8584.5
,79,727356535,,apartments,,,,"POLYGON ((114.0350539 22.605046, 114.0355061 22.6050382, 114.0355044 22.6049533, 114.0354397 22.6049595, 114.0354315 22.6048538, 114.0353006 22.6048618, 114.0353002 22.6049665, 114.035214 22.6049654, 114.0352001 22.6048598, 114.0350843 22.6048643, 114.0350863 22.604958, 114.0350522 22.6049615, 114.0350539 22.605046))",POINT (114.0352726 22.604964),712.3,7666.6
,80,727356536,,apartments,,,,"POLYGON ((114.0338354 22.6035589, 114.0337101 22.6034462, 114.0343589 22.6028315, 114.0344841 22.602944, 114.0338354 22.6035589))",POINT (114.0340971 22.6031952),1707.2,18375.6
,81,727356537,,apartments,,,,"POLYGON ((114.0341553 22.6038989, 114.0339944 22.6037153, 114.0339856 22.6035776, 114.034009 22.6035317, 114.0340587 22.6035479, 114.0340938 22.6034885, 114.034477 22.6036397, 114.034439 22.6037666, 114.0342986 22.6037207, 114.0342664 22.6037423, 114.0342986 22.603772, 114.0342664 22.603799, 114.0341553 22.6038989))",POINT (114.0341955 22.603676),1266.3,13630.6
,82,727356538,,apartments,,,,"POLYGON ((114.0349053 22.6048393, 114.0342296 22.6040257, 114.0342234 22.6039462, 114.0344836 22.6039695, 114.0344731 22.6040625, 114.0343597 22.6040547, 114.0344395 22.6041651, 114.034664 22.6041903, 114.0346619 22.6042697, 114.034536 22.6042542, 114.0346115 22.604353, 114.0348592 22.6043937, 114.0348466 22.6044809, 114.0346913 22.6044596, 114.034792 22.6045816, 114.0350207 22.6046049, 114.0350186 22.6046959, 114.0349053 22.604692, 114.0349934 22.6047986, 114.0349053 22.6048393))",POINT (114.0346292 22.6043744),1777.7,19134.4
,83,727357104,,,parking,,,"POLYGON ((114.035725 22.6052202, 114.0356076 22.6050991, 114.0361221 22.6047484, 114.0361256 22.6048695, 114.035725 22.6052202))",POINT (114.0358743 22.6049977),871.6,9381.5
,84,727357105,,apartments,,,,"POLYGON ((114.0338621 22.604625, 114.0341674 22.6046491, 114.0341764 22.6045513, 114.03411 22.6045461, 114.0341194 22.6044442, 114.0339859 22.6044337, 114.0339778 22.6045213, 114.0338724 22.604513, 114.0338621 22.604625))",POINT (114.0340248 22.6045563),515.1,5544.7
,85,727357106,,apartments,,,,"POLYGON ((114.0335016 22.6042088, 114.0337959 22.604129, 114.0337628 22.6040248, 114.0336642 22.6040516, 114.0336387 22.6039713, 114.0335122 22.6040056, 114.0335388 22.6040893, 114.0334695 22.6041081, 114.0335016 22.6042088))",POINT (114.0336219 22.6040949),501.4,5397.2
,86,727357107,,apartments,,,,"POLYGON ((114.0332092 22.6045034, 114.0331809 22.6043828, 114.0332815 22.6043627, 114.0332636 22.6042866, 114.033373 22.6042647, 114.0333915 22.6043435, 114.0334677 22.6043283, 114.0334954 22.6044462, 114.0332092 22.6045034))",POINT (114.0333356 22.6043952),507.8,5466.1
